03/08/2007,178.50,,0,
03/09/2007,178.50,,0,
03/10/2007,177.00,,0,
03/11/2007,175.00,,0,
03/12/2007,176.50,,0,
03/13/2007,176.50,,0,
03/14/2007,177.50,,0,
03/15/2007,177.00,,0,
03/17/2007,177.00,,0,
03/18/2007,174.50,,0,
03/19/2007,177.00,,0,
03/20/2007,175.00,,0,
03/21/2007,175.50,,0,
03/22/2007,176.50,,0,
03/23/2007,177.50,,0,
03/24/2007,178.00,,0,
03/25/2007,179.00,,0,
03/26/2007,177.50,,0,
03/27/2007,175.50,,0,
03/28/2007,179.00,,0,
03/29/2007,178.50,,0,
03/30/2007,179.50,,1,NYSC
03/31/2007,175.50,,0,
04/01/2007,176.50,,1,
04/02/2007,176.50,,0,
04/03/2007,178.00,,1,
04/04/2007,179.00,,1,
04/05/2007,178.00,,0,
04/06/2007,178.50,,0,
04/07/2007,178.50,,0,
04/08/2007,179.00,,1,
04/09/2007,178.50,,1,
04/10/2007,181.00,,1,
04/11/2007,178.50,,0,
04/12/2007,179.00,,1,
04/13/2007,178.50,,0,
04/14/2007,179.00,,1,
04/15/2007,178.50,,0,
04/16/2007,177.50,,1,
04/17/2007,177.50,,0,
04/18/2007,177.50,,0,
04/19/2007,177.50,,1,
04/20/2007,177.50,,1,
04/21/2007,178.00,,0,
04/22/2007,177.50,,1,
04/23/2007,177.00,,1,
04/24/2007,175.00,,1,
04/25/2007,177.50,,1,
04/26/2007,175.50,,0,
04/27/2007,173.50,,1,
04/28/2007,174.50,,1,
04/29/2007,175.00,,1,
04/30/2007,175.50,,1,
05/01/2007,176.00,,0,
05/02/2007,175.00,,1,
05/03/2007,175.50,,1,
05/04/2007,173.50,,1,
05/05/2007,174.00,,1,Haircut
05/07/2007,171.50,,0,
05/08/2007,174.50,,1,
05/09/2007,175.50,,1,
05/10/2007,173.50,,1,
05/11/2007,173.50,,1,
05/12/2007,173.00,,0,
05/13/2007,174.50,,0,
05/14/2007,174.00,,1,
05/15/2007,174.00,,1,
05/16/2007,173.00,,0,
05/17/2007,172.00,,0,PIT
05/18/2007,171.00,,0,
05/19/2007,172.00,,0,
05/20/2007,173.50,,0,PIT
05/21/2007,175.50,,1,NYC
05/22/2007,173.50,,1,
05/23/2007,174.50,,0,3 meals
05/24/2007,176.00,,1,
05/25/2007,175.00,,1,
05/26/2007,174.50,,0,
05/27/2007,173.00,,0,
05/28/2007,173.50,,0,Coney Is
05/29/2007,176.00,,1,
05/30/2007,174.50,,0,
05/31/2007,175.50,,0,
06/01/2007,176.00,,0,
06/02/2007,174.50,,0,
06/03/2007,176.00,,1,
06/04/2007,176.00,,1,
06/05/2007,175.00,,1,
06/06/2007,174.50,,0,Sick day
06/07/2007,174.50,,1,
06/08/2007,175.00,,0,
06/09/2007,173.50,,1,Show
06/10/2007,172.00,,0,
06/11/2007,172.50,,0,
06/12/2007,172.50,,1,
06/13/2007,172.50,,0,
06/14/2007,174.00,,0,
06/15/2007,177.00,,0,
06/16/2007,176.50,,1,
06/17/2007,175.50,,0,
06/18/2007,174.50,,1,
06/19/2007,174.50,,0,
06/20/2007,176.50,,0,
06/21/2007,178.50,,1,5K
06/22/2007,176.50,,0,
06/23/2007,178.00,,0,
06/24/2007,178.00,,0,
06/25/2007,178.00,,0,
06/26/2007,176.50,,0,
06/27/2007,176.00,,0,
06/28/2007,178.00,,0,
06/29/2007,176.00,,0,
06/30/2007,176.50,,0,
07/01/2007,176.00,,0,
07/02/2007,174.00,,0,
07/03/2007,176.00,,0,
07/04/2007,174.00,,0,
07/05/2007,176.50,,0,
07/06/2007,177.50,,0,
07/09/2007,179.00,,0,
07/10/2007,176.50,,1,
07/11/2007,176.50,,1,
07/12/2007,177.50,,0,
07/13/2007,178.50,,0,
07/14/2007,179.00,,0,
07/15/2007,179.00,,0,
07/16/2007,178.50,,0,
07/17/2007,178.00,,0,
07/18/2007,181.00,,0,
07/19/2007,180.50,,0,
07/20/2007,179.00,,0,
07/21/2007,178.50,,0,
07/22/2007,179.50,,0,
07/23/2007,179.00,,0,
07/24/2007,178.00,,0,
07/25/2007,179.50,,0,
07/26/2007,179.50,,0,
07/27/2007,178.50,,0,
07/28/2007,179.00,,0,
07/30/2007,178.00,,0,
07/31/2007,177.50,,0,
08/01/2007,179.50,,0,
08/02/2007,181.00,,0,
08/03/2007,177.00,,0,
08/04/2007,179.00,,1,
08/05/2007,177.50,,0,
08/06/2007,180.50,,1,
08/07/2007,179.50,,0,
08/08/2007,178.50,,0,
08/09/2007,181.50,,0,
08/10/2007,181.00,,0,
08/11/2007,182.50,,0,
08/12/2007,180.00,,0,Start oil
08/13/2007,180.00,,0,
08/14/2007,178.50,,0,
